year,host_country,round,stage_type,date,home_team,away_team,home_score,away_score,total_goals,goal_diff,result,winner,home_xg,away_xg,home_penalty_shootout,away_penalty_shootout,venue,attendance,referee,home_manager,away_manager,home_captain,away_captain,notes
2018,Russia,Group stage,Group Stage,2018-06-24,Japan,Senegal,2.0,2.0,4.0,0.0,Draw,Draw,0.9,1.4,,,"Stadion Central'nyj, Yekaterinburg",32572,Gianluca Rocchi,Akira Nishino,Aliou Cissé,Makoto Hasebe,Sadio Mané,
2018,Russia,Group stage,Group Stage,2018-06-24,Poland,Colombia,0.0,3.0,3.0,-3.0,Away Win,Colombia,1.1,2.1,,,"Kazan Arena, Kazan",42873,César Arturo Ramos,Adam Nawałka,José Pekerman,Robert Lewandowski,Radamel Falcao,
2018,Russia,Group stage,Group Stage,2018-06-23,Belgium,Tunisia,5.0,2.0,7.0,3.0,Home Win,Belgium,5.2,1.1,,,"Otkrytie Arena, Moskva",44190,Jair Marrufo,Roberto Martínez,Nabil Maâloul,Eden Hazard,Wahbi Khazri,
2018,Russia,Group stage,Group Stage,2018-06-23,Korea Republic,Mexico,1.0,2.0,3.0,-1.0,Away Win,Mexico,0.9,1.9,,,"Rostov Arena, Rostov-na-Donu",43472,Milorad Mažić,Shin Taeyong,Juan Carlos Osorio,Cho Hyun-woo,Guillermo Ochoa,
2018,Russia,Group stage,Group Stage,2018-06-23,Germany,Sweden,2.0,1.0,3.0,1.0,Home Win,Germany,1.4,0.9,,,"Olimpiyskiy Stadion Fisht, Sochi",44287,Szymon Marciniak,Joachim Löw,Janne Andersson,Manuel Neuer,Andreas Granqvist,
2018,Russia,Group stage,Group Stage,2018-06-22,Brazil,Costa Rica,2.0,0.0,2.0,2.0,Home Win,Brazil,2.6,0.1,,,"Gazprom Arena, Sankt-Petersburg",64468,Björn Kuipers,Tite,Oscar Ramírez,Thiago Silva,Bryan Ruiz,
2018,Russia,Group stage,Group Stage,2018-06-22,Nigeria,Iceland,2.0,0.0,2.0,2.0,Home Win,Nigeria,0.9,1.3,,,"Volgograd Arena, Volgograd",40904,Matt Conger,Gernot Rohr,Heimir Hallgrímsson,John Obi Mikel,Aron Gunnarsson,
2018,Russia,Group stage,Group Stage,2018-06-22,Serbia,Switzerland,1.0,2.0,3.0,-1.0,Away Win,Switzerland,1.5,2.1,,,"Kaliningrad Stadium, Kaliningrad",33167,Felix Brych,Mladen Krstajić,Vladimir Petković,Aleksandar Kolarov,Stephan Lichtsteiner,
2018,Russia,Group stage,Group Stage,2018-06-21,Denmark,Australia,1.0,1.0,2.0,0.0,Draw,Draw,0.8,1.3,,,"Cosmos Arena, Samara",40727,Antonio Matéu Lahoz,Åge Hareide,Bert van Marwijk,Simon Kjær,Mile Jedinak,
2018,Russia,Group stage,Group Stage,2018-06-21,France,Peru,1.0,0.0,1.0,1.0,Home Win,France,2.0,0.4,,,"Stadion Central'nyj, Yekaterinburg",32789,Mohammed Abdulla Hassan,Didier Deschamps,Ricardo Gareca,Hugo Lloris,Paolo Guerrero,
2018,Russia,Group stage,Group Stage,2018-06-21,Argentina,Croatia,0.0,3.0,3.0,-3.0,Away Win,Croatia,1.3,1.9,,,"Stadion Nizhny Novgorod, Nizhny Novgorod",43319,Ravshan Irmatov,Jorge Sampaoli,Zlatko Dalić,Lionel Messi,Luka Modrić,
2018,Russia,Group stage,Group Stage,2018-06-20,Portugal,Morocco,1.0,0.0,1.0,1.0,Home Win,Portugal,1.2,0.9,,,"Olimpiyskiy stadion Luzhniki, Moskva",78011,Mark Geiger,Fernando Santos,Hervé Renard,Cristiano Ronaldo,Medhi Benatia,
2018,Russia,Group stage,Group Stage,2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,1.0,1.0,Home Win,Uruguay,1.7,0.3,,,"Rostov Arena, Rostov-na-Donu",42678,Clément Turpin,Óscar Tabárez,Juan Antonio Pizzi,Diego Godín,Osama Hawsawi,
2018,Russia,Group stage,Group Stage,2018-06-20,IR Iran,Spain,0.0,1.0,1.0,-1.0,Away Win,Spain,0.7,1.9,,,"Kazan Arena, Kazan",42718,Andrés Cunha,Carlos Queiroz,Fernando Hierro,Ehsan Hajsafi,Sergio Ramos,
2018,Russia,Group stage,Group Stage,2018-06-19,Colombia,Japan,1.0,2.0,3.0,-1.0,Away Win,Japan,1.0,2.0,,,"Mordovia Arena, Saransk",40842,Damir Skomina,José Pekerman,Akira Nishino,Radamel Falcao,Makoto Hasebe,
2018,Russia,Group stage,Group Stage,2018-06-19,Poland,Senegal,1.0,2.0,3.0,-1.0,Away Win,Senegal,0.8,1.0,,,"Otkrytie Arena, Moskva",44190,Nawaf Shukralla,Adam Nawałka,Aliou Cissé,Robert Lewandowski,Sadio Mané,
2018,Russia,Group stage,Group Stage,2018-06-19,Russia,Egypt,3.0,1.0,4.0,2.0,Home Win,Russia,1.2,1.4,,,"Gazprom Arena, Sankt-Petersburg",64468,Enrique Cáceres,Stanislav Cherchesov,Héctor Cúper,Igor Akinfeev,Ahmed Fathy,
2018,Russia,Group stage,Group Stage,2018-06-18,Sweden,Korea Republic,1.0,0.0,1.0,1.0,Home Win,Sweden,2.3,0.3,,,"Stadion Nizhny Novgorod, Nizhny Novgorod",42300,Joel Aguilar,Janne Andersson,Shin Taeyong,Robin Olsen,Ki Sung-yueng,
2018,Russia,Group stage,Group Stage,2018-06-18,Belgium,Panama,3.0,0.0,3.0,3.0,Home Win,Belgium,2.0,0.5,,,"Olimpiyskiy Stadion Fisht, Sochi",43257,Janny Sikazwe,Roberto Martínez,Hernán Darío Gómez,Eden Hazard,Román Torres,
2018,Russia,Group stage,Group Stage,2018-06-18,Tunisia,England,1.0,2.0,3.0,-1.0,Away Win,England,1.0,2.8,,,"Volgograd Arena, Volgograd",41064,Wilmar Roldán,Nabil Maâloul,Gareth Southgate,Wahbi Khazri,Harry Kane,
2018,Russia,Group stage,Group Stage,2018-06-17,Costa Rica,Serbia,0.0,1.0,1.0,-1.0,Away Win,Serbia,0.9,0.9,,,"Cosmos Arena, Samara",41432,Malang Diédhiou,Oscar Ramírez,Mladen Krstajić,Bryan Ruiz,Aleksandar Kolarov,
2018,Russia,Group stage,Group Stage,2018-06-17,Germany,Mexico,0.0,1.0,1.0,-1.0,Away Win,Mexico,1.4,1.3,,,"Olimpiyskiy stadion Luzhniki, Moskva",78011,Alireza Faghani,Joachim Löw,Juan Carlos Osorio,Manuel Neuer,Andrés Guardado,
2018,Russia,Group stage,Group Stage,2018-06-17,Brazil,Switzerland,1.0,1.0,2.0,0.0,Draw,Draw,2.2,0.9,,,"Rostov Arena, Rostov-na-Donu",43109,César Ramos,Tite,Vladimir Petković,Marcelo,Stephan Lichtsteiner,
2018,Russia,Group stage,Group Stage,2018-06-16,France,Australia,2.0,1.0,3.0,1.0,Home Win,France,1.3,1.0,,,"Kazan Arena, Kazan",41279,Andrés Cunha,Didier Deschamps,Bert van Marwijk,Hugo Lloris,Mile Jedinak,
2018,Russia,Group stage,Group Stage,2018-06-16,Argentina,Iceland,1.0,1.0,2.0,0.0,Draw,Draw,1.9,1.0,,,"Otkrytie Arena, Moskva",44190,Szymon Marciniak,Jorge Sampaoli,Heimir Hallgrímsson,Lionel Messi,Aron Gunnarsson,
2018,Russia,Group stage,Group Stage,2018-06-16,Peru,Denmark,0.0,1.0,1.0,-1.0,Away Win,Denmark,1.7,1.0,,,"Mordovia Arena, Saransk",40502,Bakary Papa Gassama,Ricardo Gareca,Åge Hareide,Alberto Rodríguez,Simon Kjær,
2018,Russia,Group stage,Group Stage,2018-06-16,Croatia,Nigeria,2.0,0.0,2.0,2.0,Home Win,Croatia,1.5,0.7,,,"Kaliningrad Stadium, Kaliningrad",31136,Sandro Ricci,Zlatko Dalić,Gernot Rohr,Luka Modrić,John Obi Mikel,
2018,Russia,Group stage,Group Stage,2018-06-15,Egypt,Uruguay,0.0,1.0,1.0,-1.0,Away Win,Uruguay,0.3,1.6,,,"Stadion Central'nyj, Yekaterinburg",27015,Björn Kuipers,Héctor Cúper,Óscar Tabárez,Ahmed Fathy,Diego Godín,
2018,Russia,Group stage,Group Stage,2018-06-15,Morocco,IR Iran,0.0,1.0,1.0,-1.0,Away Win,IR Iran,0.7,1.0,,,"Gazprom Arena, Sankt-Petersburg",62548,Cüneyt Çakιr,Hervé Renard,Carlos Queiroz,Medhi Benatia,Masoud Shojaei,
2018,Russia,Group stage,Group Stage,2018-06-15,Portugal,Spain,3.0,3.0,6.0,0.0,Draw,Draw,1.2,1.6,,,"Olimpiyskiy Stadion Fisht, Sochi",43866,Gianluca Rocchi,Fernando Santos,Fernando Hierro,Cristiano Ronaldo,Sergio Ramos,
2018,Russia,Group stage,Group Stage,2018-06-14,Russia,Saudi Arabia,5.0,0.0,5.0,5.0,Home Win,Russia,1.7,0.2,,,"Olimpiyskiy stadion Luzhniki, Moskva",78011,Néstor Pitana,Stanislav Cherchesov,Juan Antonio Pizzi,Igor Akinfeev,Osama Hawsawi,
2014,Brazil,Final,Knockout,2014-07-13,Germany,Argentina,1.0,0.0,1.0,1.0,Home Win,Germany,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",74738,Nicola Rizzoli,Joachim Löw,Alejandro Sabella,,,Required Extra Time
2014,Brazil,Third-place match,Knockout,2014-07-12,Brazil,Netherlands,0.0,3.0,3.0,-3.0,Away Win,Netherlands,,,,,"Estádio Nacional de Brasília, Brasília",68034,Djamel Haïmoudi,Luiz Felipe Scolari,Louis van Gaal,,,
2014,Brazil,Semi-finals,Knockout,2014-07-09,Netherlands,Argentina,0.0,0.0,0.0,0.0,Away Win (pens),Argentina,,,2.0,4.0,"Arena Corinthians, São Paulo",63267,Cüneyt Çakιr,Louis van Gaal,Alejandro Sabella,,,Argentina won on penalty kicks following extra time
2014,Brazil,Semi-finals,Knockout,2014-07-08,Brazil,Germany,1.0,7.0,8.0,-6.0,Away Win,Germany,,,,,"Estádio Governador Magalhães Pinto, Belo Horizonte",58141,Marco Antonio Rodríguez,Luiz Felipe Scolari,Joachim Löw,,,
2014,Brazil,Quarter-finals,Knockout,2014-07-05,Argentina,Belgium,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Estádio Nacional de Brasília, Brasília",68551,Nicola Rizzoli,Alejandro Sabella,Marc Wilmots,,,
2014,Brazil,Quarter-finals,Knockout,2014-07-05,Netherlands,Costa Rica,0.0,0.0,0.0,0.0,Home Win (pens),Netherlands,,,4.0,3.0,"Itaipava Arena Fonte Nova, Salvador",51179,Ravshan Irmatov,Louis van Gaal,Jorge Luis Pinto,,,Netherlands won on penalty kicks following extra time
2014,Brazil,Quarter-finals,Knockout,2014-07-04,France,Germany,0.0,1.0,1.0,-1.0,Away Win,Germany,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",74240,Néstor Pitana,Didier Deschamps,Joachim Löw,,,
2014,Brazil,Quarter-finals,Knockout,2014-07-04,Brazil,Colombia,2.0,1.0,3.0,1.0,Home Win,Brazil,,,,,"Estádio Castelão, Fortaleza",60342,Carlos Velasco,Luiz Felipe Scolari,José Pekerman,,,
2014,Brazil,Round of 16,Knockout,2014-07-01,Argentina,Switzerland,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Arena Corinthians, São Paulo",63255,Jonas Eriksson,Alejandro Sabella,Ottmar Hitzfeld,,,Required Extra Time
2014,Brazil,Round of 16,Knockout,2014-07-01,Belgium,United States,2.0,1.0,3.0,1.0,Home Win,Belgium,,,,,"Itaipava Arena Fonte Nova, Salvador",51227,Djamel Haïmoudi,Marc Wilmots,Jürgen Klinsmann,,,Required Extra Time
2014,Brazil,Round of 16,Knockout,2014-06-30,France,Nigeria,2.0,0.0,2.0,2.0,Home Win,France,,,,,"Estádio Nacional de Brasília, Brasília",67882,Mark Geiger,Didier Deschamps,Stephen Keshi,,,
2014,Brazil,Round of 16,Knockout,2014-06-30,Germany,Algeria,2.0,1.0,3.0,1.0,Home Win,Germany,,,,,"Estádio José Pinheiro Borba, Porto Alegre",43063,Sandro Ricci,Joachim Löw,Vahid Halilhodžić,,,Required Extra Time
2014,Brazil,Round of 16,Knockout,2014-06-29,Netherlands,Mexico,2.0,1.0,3.0,1.0,Home Win,Netherlands,,,,,"Estádio Castelão, Fortaleza",58817,Pedro Proença,Louis van Gaal,Miguel Herrera,,,
2014,Brazil,Round of 16,Knockout,2014-06-29,Costa Rica,Greece,1.0,1.0,2.0,0.0,Home Win (pens),Costa Rica,,,5.0,3.0,"Itaipava Arena Pernambuco, Recife",41242,Benjamin Williams,Jorge Luis Pinto,Fernando Santos,,,Costa Rica won on penalty kicks following extra time
2014,Brazil,Round of 16,Knockout,2014-06-28,Brazil,Chile,1.0,1.0,2.0,0.0,Home Win (pens),Brazil,,,3.0,2.0,"Estádio Governador Magalhães Pinto, Belo Horizonte",57714,Howard Webb,Luiz Felipe Scolari,Jorge Sampaoli,,,Brazil won on penalty kicks following extra time
2014,Brazil,Round of 16,Knockout,2014-06-28,Colombia,Uruguay,2.0,0.0,2.0,2.0,Home Win,Colombia,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",73804,Björn Kuipers,José Pekerman,Óscar Tabárez,,,
2014,Brazil,Group stage,Group Stage,2014-06-26,United States,Germany,0.0,1.0,1.0,-1.0,Away Win,Germany,,,,,"Itaipava Arena Pernambuco, Recife",41876,Ravshan Irmatov,Jürgen Klinsmann,Joachim Löw,,,
2014,Brazil,Group stage,Group Stage,2014-06-26,Portugal,Ghana,2.0,1.0,3.0,1.0,Home Win,Portugal,,,,,"Estádio Nacional de Brasília, Brasília",67540,Nawaf Shukralla,Paulo Bento,Kwesi Appiah,,,
2014,Brazil,Group stage,Group Stage,2014-06-26,Korea Republic,Belgium,0.0,1.0,1.0,-1.0,Away Win,Belgium,,,,,"Arena Corinthians, São Paulo",61397,Benjamin Williams,Hong Myung-bo,Marc Wilmots,,,
2014,Brazil,Group stage,Group Stage,2014-06-26,Algeria,Russia,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Estádio Joaquim Américo Guimarães, Curitiba",39311,Cüneyt Çakιr,Vahid Halilhodžić,Fabio Capello,,,
2014,Brazil,Group stage,Group Stage,2014-06-25,Bosnia and Herzegovina,IR Iran,3.0,1.0,4.0,2.0,Home Win,Bosnia and Herzegovina,,,,,"Itaipava Arena Fonte Nova, Salvador",48011,Carlos Velasco,Safet Sušić,Carlos Queiroz,,,
2014,Brazil,Group stage,Group Stage,2014-06-25,Nigeria,Argentina,2.0,3.0,5.0,-1.0,Away Win,Argentina,,,,,"Estádio José Pinheiro Borba, Porto Alegre",43285,Nicola Rizzoli,Stephen Keshi,Alejandro Sabella,,,
2014,Brazil,Group stage,Group Stage,2014-06-25,Honduras,Switzerland,0.0,3.0,3.0,-3.0,Away Win,Switzerland,,,,,"Arena da Amazônia, Manaus",40322,Néstor Pitana,Luis Suárez,Ottmar Hitzfeld,,,
2014,Brazil,Group stage,Group Stage,2014-06-25,Ecuador,France,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",73749,Noumandiez Doué,Reinaldo Rueda,Didier Deschamps,,,
2014,Brazil,Group stage,Group Stage,2014-06-24,Costa Rica,England,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Estádio Governador Magalhães Pinto, Belo Horizonte",57823,Djamel Haïmoudi,Jorge Luis Pinto,Roy Hodgson,,,
2014,Brazil,Group stage,Group Stage,2014-06-24,Italy,Uruguay,0.0,1.0,1.0,-1.0,Away Win,Uruguay,,,,,"Arena das Dunas, Natal",39706,Marco Antonio Rodríguez,Cesare Prandelli,Óscar Tabárez,,,
2014,Brazil,Group stage,Group Stage,2014-06-24,Japan,Colombia,1.0,4.0,5.0,-3.0,Away Win,Colombia,,,,,"Arena Pantanal, Cuiabá",40340,Pedro Proença,Alberto Zaccheroni,José Pekerman,,,
2014,Brazil,Group stage,Group Stage,2014-06-24,Greece,Côte d'Ivoire,2.0,1.0,3.0,1.0,Home Win,Greece,,,,,"Estádio Castelão, Fortaleza",59095,Carlos Vera,Fernando Santos,Sabri Lamouchi,,,
2014,Brazil,Group stage,Group Stage,2014-06-23,Australia,Spain,0.0,3.0,3.0,-3.0,Away Win,Spain,,,,,"Estádio Joaquim Américo Guimarães, Curitiba",39375,Nawaf Shukralla,Ange Postecoglou,Del Bosque,,,
2014,Brazil,Group stage,Group Stage,2014-06-23,Netherlands,Chile,2.0,0.0,2.0,2.0,Home Win,Netherlands,,,,,"Arena Corinthians, São Paulo",62996,Bakary Papa Gassama,Louis van Gaal,Jorge Sampaoli,,,
2014,Brazil,Group stage,Group Stage,2014-06-23,Croatia,Mexico,1.0,3.0,4.0,-2.0,Away Win,Mexico,,,,,"Itaipava Arena Pernambuco, Recife",41212,Ravshan Irmatov,Niko Kovač,Miguel Herrera,,,
2014,Brazil,Group stage,Group Stage,2014-06-23,Cameroon,Brazil,1.0,4.0,5.0,-3.0,Away Win,Brazil,,,,,"Estádio Nacional de Brasília, Brasília",69112,Jonas Eriksson,Volker Finke,Luiz Felipe Scolari,,,
2014,Brazil,Group stage,Group Stage,2014-06-22,Belgium,Russia,1.0,0.0,1.0,1.0,Home Win,Belgium,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",73819,Felix Brych,Marc Wilmots,Fabio Capello,,,
2014,Brazil,Group stage,Group Stage,2014-06-22,Korea Republic,Algeria,2.0,4.0,6.0,-2.0,Away Win,Algeria,,,,,"Estádio José Pinheiro Borba, Porto Alegre",42732,Wilmar Roldán,Hong Myung-bo,Vahid Halilhodžić,,,
2014,Brazil,Group stage,Group Stage,2014-06-22,United States,Portugal,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Arena da Amazônia, Manaus",40123,Néstor Pitana,Jürgen Klinsmann,Paulo Bento,,,
2014,Brazil,Group stage,Group Stage,2014-06-21,Argentina,IR Iran,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Estádio Governador Magalhães Pinto, Belo Horizonte",57698,Milorad Mažić,Alejandro Sabella,Carlos Queiroz,,,
2014,Brazil,Group stage,Group Stage,2014-06-21,Germany,Ghana,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Estádio Castelão, Fortaleza",59621,Sandro Ricci,Joachim Löw,Kwesi Appiah,,,
2014,Brazil,Group stage,Group Stage,2014-06-21,Nigeria,Bosnia and Herzegovina,1.0,0.0,1.0,1.0,Home Win,Nigeria,,,,,"Arena Pantanal, Cuiabá",40499,Peter O'Leary,Stephen Keshi,Safet Sušić,,,
2014,Brazil,Group stage,Group Stage,2014-06-20,Italy,Costa Rica,0.0,1.0,1.0,-1.0,Away Win,Costa Rica,,,,,"Itaipava Arena Pernambuco, Recife",40285,Enrique Osses,Cesare Prandelli,Jorge Luis Pinto,,,
2014,Brazil,Group stage,Group Stage,2014-06-20,Switzerland,France,2.0,5.0,7.0,-3.0,Away Win,France,,,,,"Itaipava Arena Fonte Nova, Salvador",51003,Björn Kuipers,Ottmar Hitzfeld,Didier Deschamps,,,
2014,Brazil,Group stage,Group Stage,2014-06-20,Honduras,Ecuador,1.0,2.0,3.0,-1.0,Away Win,Ecuador,,,,,"Estádio Joaquim Américo Guimarães, Curitiba",39224,Benjamin Williams,Luis Suárez,Reinaldo Rueda,,,
2014,Brazil,Group stage,Group Stage,2014-06-19,Colombia,Côte d'Ivoire,2.0,1.0,3.0,1.0,Home Win,Colombia,,,,,"Estádio Nacional de Brasília, Brasília",68748,Howard Webb,José Pekerman,Sabri Lamouchi,,,
2014,Brazil,Group stage,Group Stage,2014-06-19,Uruguay,England,2.0,1.0,3.0,1.0,Home Win,Uruguay,,,,,"Arena Corinthians, São Paulo",62575,Carlos Velasco,Óscar Tabárez,Roy Hodgson,,,
2014,Brazil,Group stage,Group Stage,2014-06-19,Japan,Greece,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Arena das Dunas, Natal",39485,Joel Aguilar,Alberto Zaccheroni,Fernando Santos,,,
2014,Brazil,Group stage,Group Stage,2014-06-18,Australia,Netherlands,2.0,3.0,5.0,-1.0,Away Win,Netherlands,,,,,"Estádio José Pinheiro Borba, Porto Alegre",42877,Djamel Haïmoudi,Ange Postecoglou,Louis van Gaal,,,
2014,Brazil,Group stage,Group Stage,2014-06-18,Spain,Chile,0.0,2.0,2.0,-2.0,Away Win,Chile,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",74101,Mark Geiger,Del Bosque,Jorge Sampaoli,,,
2014,Brazil,Group stage,Group Stage,2014-06-18,Cameroon,Croatia,0.0,4.0,4.0,-4.0,Away Win,Croatia,,,,,"Arena da Amazônia, Manaus",39982,Pedro Proença,Volker Finke,Niko Kovač,,,
2014,Brazil,Group stage,Group Stage,2014-06-17,Belgium,Algeria,2.0,1.0,3.0,1.0,Home Win,Belgium,,,,,"Estádio Governador Magalhães Pinto, Belo Horizonte",56800,Marcos Rodriguez,Marc Wilmots,Vahid Halilhodžić,,,
2014,Brazil,Group stage,Group Stage,2014-06-17,Brazil,Mexico,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Estádio Castelão, Fortaleza",60342,Cüneyt Çakιr,Luiz Felipe Scolari,Miguel Herrera,,,
2014,Brazil,Group stage,Group Stage,2014-06-17,Russia,Korea Republic,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Arena Pantanal, Cuiabá",37603,Néstor Pitana,Fabio Capello,Hong Myung-bo,,,
2014,Brazil,Group stage,Group Stage,2014-06-16,Germany,Portugal,4.0,0.0,4.0,4.0,Home Win,Germany,,,,,"Itaipava Arena Fonte Nova, Salvador",51081,Milorad Mažić,Joachim Löw,Paulo Bento,,,
2014,Brazil,Group stage,Group Stage,2014-06-16,IR Iran,Nigeria,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Estádio Joaquim Américo Guimarães, Curitiba",39081,Carlos Vera,Carlos Queiroz,Stephen Keshi,,,
2014,Brazil,Group stage,Group Stage,2014-06-16,Ghana,United States,1.0,2.0,3.0,-1.0,Away Win,United States,,,,,"Arena das Dunas, Natal",39760,Jonas Eriksson,Kwesi Appiah,Jürgen Klinsmann,,,
2014,Brazil,Group stage,Group Stage,2014-06-15,Switzerland,Ecuador,2.0,1.0,3.0,1.0,Home Win,Switzerland,,,,,"Estádio Nacional de Brasília, Brasília",68351,Ravshan Irmatov,Ottmar Hitzfeld,Reinaldo Rueda,,,
2014,Brazil,Group stage,Group Stage,2014-06-15,France,Honduras,3.0,0.0,3.0,3.0,Home Win,France,,,,,"Estádio José Pinheiro Borba, Porto Alegre",43012,Sandro Ricci,Didier Deschamps,Luis Suárez,,,
2014,Brazil,Group stage,Group Stage,2014-06-15,Argentina,Bosnia and Herzegovina,2.0,1.0,3.0,1.0,Home Win,Argentina,,,,,"Estadio Jornalista Mário Filho, Rio de Janeiro",74738,Joel Aguilar,Alejandro Sabella,Safet Sušić,,,
2014,Brazil,Group stage,Group Stage,2014-06-14,Colombia,Greece,3.0,0.0,3.0,3.0,Home Win,Colombia,,,,,"Estádio Governador Magalhães Pinto, Belo Horizonte",57174,Mark Geiger,José Pekerman,Fernando Santos,,,
2014,Brazil,Group stage,Group Stage,2014-06-14,Uruguay,Costa Rica,1.0,3.0,4.0,-2.0,Away Win,Costa Rica,,,,,"Estádio Castelão, Fortaleza",58679,Felix Brych,Óscar Tabárez,Jorge Luis Pinto,,,
2014,Brazil,Group stage,Group Stage,2014-06-14,England,Italy,1.0,2.0,3.0,-1.0,Away Win,Italy,,,,,"Arena da Amazônia, Manaus",39800,Björn Kuipers,Roy Hodgson,Cesare Prandelli,,,
2014,Brazil,Group stage,Group Stage,2014-06-14,Côte d'Ivoire,Japan,2.0,1.0,3.0,1.0,Home Win,Côte d'Ivoire,,,,,"Itaipava Arena Pernambuco, Recife",40267,Enrique Osses,Sabri Lamouchi,Alberto Zaccheroni,,,
2014,Brazil,Group stage,Group Stage,2014-06-13,Mexico,Cameroon,1.0,0.0,1.0,1.0,Home Win,Mexico,,,,,"Arena das Dunas, Natal",39216,Wilmar Roldán,Miguel Herrera,Volker Finke,,,
2014,Brazil,Group stage,Group Stage,2014-06-13,Spain,Netherlands,1.0,5.0,6.0,-4.0,Away Win,Netherlands,,,,,"Itaipava Arena Fonte Nova, Salvador",48173,Nicola Rizzoli,Del Bosque,Louis van Gaal,,,
2014,Brazil,Group stage,Group Stage,2014-06-13,Chile,Australia,3.0,1.0,4.0,2.0,Home Win,Chile,,,,,"Arena Pantanal, Cuiabá",40275,Noumandiez Doué,Jorge Sampaoli,Ange Postecoglou,,,
2014,Brazil,Group stage,Group Stage,2014-06-12,Brazil,Croatia,3.0,1.0,4.0,2.0,Home Win,Brazil,,,,,"Arena Corinthians, São Paulo",62103,Yuichi Nishimura,Luiz Felipe Scolari,Niko Kovač,,,
2010,South Africa,Final,Knockout,2010-07-11,Netherlands,Spain,0.0,1.0,1.0,-1.0,Away Win,Spain,,,,,"Soccer City, Johannesburg",84490,Howard Webb,Bert van Marwijk,Vicente del Bosque,,,Required Extra Time
2010,South Africa,Third-place match,Knockout,2010-07-10,Uruguay,Germany,2.0,3.0,5.0,-1.0,Away Win,Germany,,,,,"Nelson Mandela Bay Stadium, Port Elizabeth",36254,,Óscar Tabárez,Joachim Löw,,,
2010,South Africa,Semi-finals,Knockout,2010-07-07,Germany,Spain,0.0,1.0,1.0,-1.0,Away Win,Spain,,,,,"Moses Mabhida Stadium, Durban",60960,,Joachim Löw,Vicente del Bosque,,,
2010,South Africa,Semi-finals,Knockout,2010-07-06,Uruguay,Netherlands,2.0,3.0,5.0,-1.0,Away Win,Netherlands,,,,,"Cape Town Stadium, Cape Town",62479,,Óscar Tabárez,Bert van Marwijk,,,
2010,South Africa,Quarter-finals,Knockout,2010-07-03,Argentina,Germany,0.0,4.0,4.0,-4.0,Away Win,Germany,,,,,"Cape Town Stadium, Cape Town",64100,,Diego Maradona,Joachim Löw,,,
2010,South Africa,Quarter-finals,Knockout,2010-07-03,Paraguay,Spain,0.0,1.0,1.0,-1.0,Away Win,Spain,,,,,"Emirates Airline Park, Johannesburg",55359,,Gerardo Martino,Vicente del Bosque,,,
2010,South Africa,Quarter-finals,Knockout,2010-07-02,Netherlands,Brazil,2.0,1.0,3.0,1.0,Home Win,Netherlands,,,,,"Nelson Mandela Bay Stadium, Port Elizabeth",40186,,Bert van Marwijk,Dunga,,,
2010,South Africa,Quarter-finals,Knockout,2010-07-02,Uruguay,Ghana,1.0,1.0,2.0,0.0,Home Win (pens),Uruguay,,,4.0,2.0,"Soccer City, Johannesburg",84017,,Óscar Tabárez,Milovan Rajevac,,,Uruguay won on penalty kicks following extra time
2010,South Africa,Round of 16,Knockout,2010-06-29,Paraguay,Japan,0.0,0.0,0.0,0.0,Home Win (pens),Paraguay,,,5.0,3.0,"Loftus Versfeld Stadium, Pretoria",36742,,Gerardo Martino,Takeshi Okada,,,Paraguay won on penalty kicks following extra time
2010,South Africa,Round of 16,Knockout,2010-06-29,Spain,Portugal,1.0,0.0,1.0,1.0,Home Win,Spain,,,,,"Cape Town Stadium, Cape Town",62955,,Vicente del Bosque,Carlos Queiroz,,,
2010,South Africa,Round of 16,Knockout,2010-06-28,Netherlands,Slovakia,2.0,1.0,3.0,1.0,Home Win,Netherlands,,,,,"Moses Mabhida Stadium, Durban",61962,,Bert van Marwijk,Vladimír Weiss,,,
2010,South Africa,Round of 16,Knockout,2010-06-28,Brazil,Chile,3.0,0.0,3.0,3.0,Home Win,Brazil,,,,,"Emirates Airline Park, Johannesburg",54096,,Dunga,Marcelo Bielsa,,,
2010,South Africa,Round of 16,Knockout,2010-06-27,Germany,England,4.0,1.0,5.0,3.0,Home Win,Germany,,,,,"Toyota Stadium, Bloemfontein",40510,,Joachim Löw,Fabio Capello,,,
